PK,SK,name,hiragana,level,english,vietnamese,lexical_category,accent_up,accent_down
WORD,3171,縄,なわ,11,rope,dây thừng,noun,1,
WORD,3172,リボン,リボン,13,ribbon,ruy băng,noun,,1
WORD,3173,ジャージ,ジャージ,15,tracksuit/jersey,bộ đồ thể thao,noun,1,
WORD,3174,溶岩,ようがん,15,lava,dung nham,noun,,1
WORD,3175,噴火,ふんか,14,eruption,phun trào,noun,1,
WORD,3176,震度,しんど,9,seismic intensity,độ rung địa chấn,noun,,1
WORD,3177,マグニチュード,マグニチュード,12,magnitude (earthquake),độ lớn (động đất),noun,,1
WORD,3178,揺れ,ゆれ,10,shake/tremor,rung lắc,noun,1,
WORD,3179,緊急,きんきゅう,9,emergency,khẩn cấp,noun,1,
WORD,3180,揺り籠,ゆりかご,13,cradle,cái nôi,noun,1,2
WORD,3181,ブランコ,ブランコ,14,swing,xích đu,noun,1,2
WORD,3182,スペア,スペア,16,spare,dự phòng,noun,1,2
WORD,3183,代替,だいたい,13,alternative,thay thế,noun,1,
WORD,3184,封筒,ふうとう,8,envelope,phong bì,noun,1,
WORD,3185,葉書,はがき,11,postcard,bưu thiếp,noun,1,
WORD,3186,値引き,ねびき,9,discount,giảm giá,noun,1,
WORD,3187,お得な,おとくな,10,advantageous,có lợi,na_adjective,1,
WORD,3188,手頃な,てごろな,12,affordable/handy,phải chăng/dễ sử dụng,na_adjective,1,
WORD,3189,手柄,てがら,14,achievement/exploit,thành tích,noun,1,
WORD,3190,録音,ろくおん,10,audio recording,ghi âm,noun,1,
WORD,3191,録画,ろくが,11,video recording,ghi hình,noun,1,
WORD,3192,マイク,マイク,9,microphone,micrô,noun,,1
WORD,3193,スピーカー,スピーカー,8,speaker,loa,noun,1,
WORD,3194,音響,おんきょう,15,acoustics/sound,âm thanh,noun,1,
WORD,3195,価値観,かちかん,13,values,giá trị quan,noun,1,2
WORD,3196,異文化,いぶんか,12,different culture,văn hóa khác,noun,1,2
WORD,3197,スポンジ,スポンジ,9,sponge,miếng bọt biển,noun,1,
WORD,3198,たわし,たわし,10,scrubbing brush,bàn chải cọ rửa,noun,1,
WORD,3199,再生します,さいせいします,9,to play/reproduce,tái tạo/phát lại,verb_sa,1,6
WORD,3200,食品,しょくひん,8,food product,thực phẩm,noun,1,
WORD,3201,食卓,しょくたく,13,dining table,bàn ăn,noun,1,
WORD,3202,文房具,ぶんぼうぐ,9,stationery,văn phòng phẩm,noun,1,3
WORD,3203,事務,じむ,10,office work,công việc văn phòng,noun,,1
WORD,3204,内装,ないそう,14,interior design,nội thất,noun,1,
WORD,3205,変装,へんそう,15,disguise,hóa trang,noun,1,
WORD,3206,便所,べんじょ,9,toilet,nhà vệ sinh,noun,,1
WORD,3207,香水,こうすい,12,perfume,nước hoa,noun,1,
WORD,3208,口座,こうざ,9,account,tài khoản,noun,1,
WORD,3209,振り込み,ふりこみ,9,bank transfer,chuyển khoản,noun,1,
WORD,3210,引き落とし,ひきおとし,13,automatic withdrawal,tự động rút tiền,noun,1,
WORD,3211,通帳,つうちょう,11,passbook,sổ tiết kiệm,noun,1,
WORD,3212,自動化,じどうか,12,automation,tự động hóa,noun,1,
WORD,3213,システム,システム,11,system,hệ thống,noun,,1
WORD,3214,デザイナー,デザイナー,14,designer,nhà thiết kế,noun,1,
WORD,3215,アプリ,アプリ,8,app,ứng dụng,noun,,1
WORD,3216,化け物,ばけもの,15,monster,quái vật,noun,1,3
WORD,3217,怪物,かいぶつ,16,monster,quái vật,noun,1,
WORD,3218,倫理,りんり,14,ethics,đạo đức,noun,,1
WORD,3219,道徳,どうとく,15,morality,đạo đức,noun,1,
WORD,3220,保証,ほしょう,14,guarantee,đảm bảo,noun,1,
WORD,3221,補償,ほしょう,15,compensation,bồi thường,noun,1,
WORD,3222,ツール,ツール,14,tool,công cụ,noun,1,
WORD,3223,筆記用具,ひっきようぐ,10,writing implement,dụng cụ viết,noun,1,4
WORD,3224,筆記,ひっき,9,writing,viết,noun,1,
WORD,3225,読解,どっかい,11,reading comprehension,đọc hiểu,noun,1,
WORD,3226,聴解,ちょうかい,12,listening comprehension,nghe hiểu,noun,1,
WORD,3227,オンライン,オンライン,9,online,trực tuyến,noun,1,3
WORD,3228,面談,めんだん,11,interview,phỏng vấn,noun,1,
WORD,3229,換気扇,かんきせん,10,ventilation fan,quạt thông gió,noun,1,
WORD,3230,炊飯器,すいはんき,11,rice cooker,nồi cơm điện,noun,1,3
WORD,3231,保温,ほおん,9,heat retention,giữ ấm,noun,1,
WORD,3232,加湿,かしつ,11,humidification,làm ẩm,noun,1,
WORD,3233,冷却,れいきゃく,12,cooling,làm mát,noun,1,
WORD,3234,計算します,けいさんします,10,to calculate,tính toán,verb_sa,1,6
WORD,3235,賛同します,さんどうします,15,to agree with,tán thành,verb_sa,1,6
WORD,3236,よくある,よくある,9,common,thường gặp,multi_word,,1
WORD,3237,典型的な,てんけいてきな,14,typical,điển hình,na_adjective,1,
WORD,3238,稀な,まれな,13,rare,hiếm,na_adjective,1,
WORD,3239,頻繁な,ひんぱんな,11,frequent,thường xuyên,na_adjective,1,
WORD,3240,まじで,まじで,8,really/seriously,thật sự,adverb,,1
WORD,3241,やばい,やばい,9,awful/cool,tệ/ngầu,i_adjective,1,2
WORD,3242,気持ち悪い,きもちわるい,9,unpleasant/gross,khó chịu/ghê tởm,i_adjective,1,5
WORD,3243,はまります,はまります,13,to be hooked on,nghiện/mê,verb5,1,4
WORD,3244,モテます,モテます,10,to be popular,được yêu thích,verb1down,1,3
WORD,3245,プリンター,プリンター,11,printer,máy in,noun,1,
WORD,3246,印刷機,いんさつき,14,printing machine,máy in,noun,1,3
WORD,3247,スキャン,スキャン,13,scan,quét,noun,1,2
WORD,3248,素朴な,そぼくな,14,simple/naive,đơn giản/ngây thơ,na_adjective,1,
WORD,3249,質素な,しっそな,15,simple/plain,giản dị,na_adjective,,1
WORD,3250,模様,もよう,10,pattern,hoa văn,noun,1,
WORD,3251,天気図,てんきず,15,weather map,bản đồ thời tiết,noun,1,3
WORD,3252,パターン,パターン,12,pattern,mẫu,noun,1,2
WORD,3253,形式,けいしき,11,format,hình thức,noun,1,
WORD,3254,フォーマット,フォーマット,13,format,định dạng,noun,,1
WORD,3255,型,かた,13,type/model,kiểu/mẫu,noun,1,
WORD,3256,コンセント,コンセント,6,outlet,ổ cắm,noun,,1
WORD,3257,プラグ,プラグ,9,plug,phích cắm,noun,1,
WORD,3258,延長コード,えんちょうコード,11,extension cord,dây nối dài,noun,1,4
WORD,3259,差し込みます,さしこみます,9,to plug in,cắm vào,verb5,1,5
WORD,3260,アダプター,アダプター,15,adapter,bộ chuyển đổi,noun,1,
WORD,3261,石,いし,3,stone,đá,noun,1,
WORD,3262,泉,いずみ,11,spring (water),suối,noun,1,
WORD,3263,氷,こおり,5,ice,nước đá,noun,1,
WORD,3264,待機します,たいきします,12,to stand by,chờ đợi,verb_sa,,1
WORD,3265,大気,たいき,11,atmosphere,khí quyển,noun,,1
WORD,3266,火災,かさい,11,fire (disaster),hỏa hoạn,noun,1,
WORD,3267,磁石,じしゃく,11,magnet,nam châm,noun,,1
WORD,3268,哺乳類,ほにゅうるい,15,mammal,động vật có vú,noun,1,
WORD,3269,整理,せいり,9,arrangement/sorting,sắp xếp,noun,,1
WORD,3270,整頓,せいとん,12,tidying up,chỉnh tề,noun,1,
WORD,3271,躾,しつけ,12,discipline/training,rèn luyện/dạy dỗ,noun,1,
WORD,3272,ごみ,ごみ,3,trash,rác,noun,1,
WORD,3273,ごみ箱,ごみばこ,5,trash can,thùng rác,noun,1,3
WORD,3274,可燃ごみ,かねんごみ,9,burnable trash,rác cháy được,noun,1,2
WORD,3275,不燃ごみ,ふねんごみ,11,non-burnable trash,rác không cháy được,noun,1,2
WORD,3276,燃やせます,もやせます,10,to be able to burn,có thể đốt,verb1down,1,4
WORD,3277,リサイクル,リサイクル,7,recycle,tái chế,noun,1,2
WORD,3278,素材,そざい,12,material,nguyên liệu,noun,1,
WORD,3279,家計,かけい,13,household budget,kinh tế gia đình,noun,1,
WORD,3280,光熱費,こうねつひ,11,utility costs,chi phí điện nước,noun,1,3
WORD,3281,おたま,おたま,11,ladle,muỗng múc canh,noun,1,2
WORD,3282,オーブン,オーブン,12,oven,lò nướng,noun,,1
WORD,3283,食器棚,しょっきだな,11,cupboard,tủ chén,noun,1,3
WORD,3284,棚,たな,8,shelf,kệ,noun,1,
WORD,3285,管理人,かんりにん,9,manager/caretaker,người quản lý,noun,1,
WORD,3286,粗大ゴミ,そだいごみ,13,oversized trash,rác cồng kềnh,noun,1,2
WORD,3287,分別します,ぶんべつします,9,to separate (trash),phân loại (rác),verb_sa,1,6
WORD,3288,寮,りょう,11,dormitory,ký túc xá,noun,,1
WORD,3289,ワイシャツ,ワイシャツ,9,dress shirt,áo sơ mi,noun,1,
WORD,3290,ブラウス,ブラウス,11,blouse,áo blouse,noun,1,
WORD,3291,ジーンズ,ジーンズ,12,jeans,quần jean,noun,,1
WORD,3292,ワンピース,ワンピース,11,one-piece dress,váy liền,noun,1,3
WORD,3293,チャック,チャック,8,zipper,khóa kéo,noun,,1
WORD,3294,ファスナー,ファスナー,13,zipper,khóa kéo,noun,,1
WORD,3295,ジッパー,ジッパー,15,zipper,khóa kéo,noun,,1
WORD,3296,タイマー,タイマー,10,timer,hẹn giờ,noun,,1
WORD,3297,サイズ,サイズ,8,size,kích cỡ,noun,,1
WORD,3298,ポケット,ポケット,7,pocket,túi quần áo,noun,,1
WORD,3299,年寄り,としより,11,elderly person,người già,noun,1,3
WORD,3300,知り合い,しりあい,8,acquaintance,người quen,noun,1,
WORD,3301,隣人,りんじん,10,neighbor,hàng xóm,noun,1,
WORD,3302,着替えます,きがえます,8,to change clothes,thay quần áo,verb1down,1,4
WORD,3303,畳みます,たたみます,10,to fold,gấp,verb5,1,4
WORD,3304,干します,ほします,9,to dry,phơi,verb5,1,3
WORD,3305,脱水,だっすい,11,dehydration,khử nước,noun,1,
WORD,3306,すすぎ,すすぎ,12,rinse,xả (quần áo),noun,1,
WORD,3307,アイロン,アイロン,12,iron,bàn là,noun,1,
WORD,3308,鍵穴,かぎあな,14,keyhole,lỗ khóa,noun,1,
WORD,3309,体重計,たいじゅうけい,9,bathroom scale,cân nặng,noun,1,
WORD,3310,釘,くぎ,12,nail,đinh,noun,1,
WORD,3311,ねじ,ねじ,11,screw,ốc vít,noun,,1
WORD,3312,お酢,おす,12,vinegar,giấm,noun,1,
WORD,3313,油,あぶら,8,oil,dầu ăn,noun,1,
WORD,3314,ホーム,ホーム,9,platform,sân ga,noun,,1
WORD,3315,貼ります,はります,10,to stick/paste,dán,verb5,1,3
WORD,3316,知人,ちじん,11,acquaintance,người quen,noun,1,
WORD,3317,みりん,みりん,14,mirin,mirin,noun,1,
WORD,3318,凄い,すごい,10,amazing/terrible,tuyệt vời/kinh khủng,i_adjective,1,2
WORD,3319,びっくりします,びっくりします,10,to be surprised,giật mình,verb_sa,1,3
WORD,3320,ぐっすり,ぐっすり,12,soundly (sleep),ngủ say,adverb,1,3
WORD,3321,さぼります,さぼります,11,to skip/slack off,trốn việc/lười biếng,verb5,1,4
WORD,3322,フォロー,フォロー,11,follow,theo dõi,noun,,1
WORD,3323,おたく,おたく,12,your house/otaku,nhà bạn/otaku,noun,1,
WORD,3324,めんどくさい,めんどくさい,11,troublesome,phiền phức,i_adjective,1,5
WORD,3325,割り勘,わりかん,13,splitting the bill,chia hóa đơn,noun,1,
WORD,3326,めっちゃ,めっちゃ,11,very (slang),rất (tiếng lóng),adverb,,1
WORD,3327,担任,たんにん,11,homeroom teacher,giáo viên chủ nhiệm,noun,1,
WORD,3328,同級生,どうきゅうせい,11,classmate,bạn cùng lớp,noun,1,3
WORD,3329,職員,しょくいん,10,staff,nhân viên,noun,1,2
WORD,3330,掲示板,けいじばん,13,bulletin board,bảng thông báo,noun,1,
WORD,3331,下駄箱,げたばこ,12,shoe rack,tủ giày,noun,1,
WORD,3332,保健室,ほけんしつ,12,infirmary,phòng y tế,noun,1,2
WORD,3333,職員室,しょくいんしつ,13,staff room,phòng giáo viên,noun,1,3
WORD,3334,校庭,こうてい,12,schoolyard,sân trường,noun,1,
WORD,3335,プール,プール,7,pool,hồ bơi,noun,,1
WORD,3336,飼育します,しいくします,11,to raise (animals),nuôi (động vật),verb_sa,1,5
WORD,3337,通学路,つうがくろ,13,school route,tuyến đường đi học,noun,1,4
WORD,3338,音読,おんどく,12,reading aloud,đọc to,noun,1,
WORD,3339,校門,こうもん,13,school gate,cổng trường,noun,1,
WORD,3340,自習,じしゅう,14,self-study,tự học,noun,1,
WORD,3341,模試,もし,15,mock exam,thi thử,noun,,1
WORD,3342,答案,とうあん,11,answer sheet,phiếu trả lời,noun,1,
WORD,3343,補習,ほしゅう,14,supplementary lesson,bổ túc,noun,1,
WORD,3344,通知表,つうちひょう,11,report card,bảng điểm,noun,1,
WORD,3345,修学旅行,しゅうがくりょこう,14,school trip,chuyến đi dã ngoại học tập,noun,1,5
WORD,3346,防災訓練,ぼうさいくんれん,11,disaster drill,tập huấn phòng chống thiên tai,noun,1,5
WORD,3347,当番,とうばん,13,on duty,trực nhật,noun,,1
WORD,3348,給食,きゅうしょく,11,school lunch,bữa ăn trưa ở trường,noun,1,
WORD,3349,配膳,はいぜん,15,serving food,phục vụ món ăn,noun,1,
WORD,3350,献立,こんだて,12,menu,thực đơn,noun,1,
WORD,3351,校則,こうそく,13,school rules,quy tắc trường học,noun,1,
WORD,3352,早退,そうたい,10,leave early,về sớm,noun,1,
WORD,3353,欠席,けっせき,9,absence,vắng mặt,noun,1,
WORD,3354,登校,とうこう,13,going to school,đi học,noun,1,
WORD,3355,下校,げこう,14,leaving school,tan học,noun,1,
WORD,3356,直属,ちょくぞく,13,direct subordinate,trực thuộc,noun,1,
WORD,3357,心理,しんり,14,psychology,tâm lý học,noun,,1
WORD,3358,マスコット,マスコット,13,mascot,linh vật,noun,1,3
WORD,3359,チーフ,チーフ,16,chief,trưởng,noun,,1
WORD,3360,チーム,チーム,11,team,đội,noun,,1
WORD,3361,店長,てんちょう,11,store manager,quản lý cửa hàng,noun,,1
WORD,3362,大家さん,おおやさん,11,landlord,chủ nhà,noun,,1
WORD,3363,仏壇,ぶつだん,15,Buddhist altar,bàn thờ Phật,noun,1,
WORD,3364,加速,かそく,14,acceleration,gia tốc,noun,1,3
WORD,3365,重力,じゅうりょく,11,gravity,trọng lực,noun,,1
WORD,3366,アトラクション,アトラクション,15,attraction,trò chơi (trong công viên),noun,1,3
WORD,3367,主任,しゅにん,14,chief/head,chủ nhiệm,noun,1,
WORD,3368,混ぜます,まぜます,8,to mix,trộn,verb1down,1,3
WORD,3369,温めます,あたためます,6,to warm,làm ấm,verb1down,1,5
WORD,3370,冷まします,さまします,9,to cool down,làm nguội,verb5,1,4
WORD,3371,味見,あじみ,7,taste test,nếm thử,noun,1,
WORD,3372,嗅ぎます,かぎます,10,to smell,ngửi,verb5,1,3
WORD,3373,おかず,おかず,9,side dish,món ăn kèm,noun,1,
WORD,3374,おかわり,おかわり,11,second helping,suất thêm,noun,1,2
WORD,3375,お通し,おとおし,15,appetizer,món khai vị (nhà hàng),noun,1,
WORD,3376,漬物,つけもの,12,pickles,dưa muối,noun,1,
WORD,3377,ふりかけ,ふりかけ,12,rice seasoning,gia vị rắc cơm,noun,1,
WORD,3378,おでん,おでん,13,oden,oden,noun,1,2
WORD,3379,丼,どんぶり,12,bowl (rice bowl),bát cơm lớn,noun,1,
WORD,3380,おせち料理,おせちりょうり,14,Osechi Ryori,món Osechi,noun,1,4
WORD,3381,だし,だし,13,broth/stock,nước dùng,noun,1,
WORD,3382,昆布,こんぶ,12,kelp,rong biển kombu,noun,,1
WORD,3383,鰹節,かつおぶし,13,bonito flakes,cá bào,noun,1,
WORD,3384,にんにく,にんにく,12,garlic,tỏi,noun,1,
WORD,3385,小皿,こざら,10,small plate,đĩa nhỏ,noun,,1
WORD,3386,小魚,こざかな,11,small fish,cá nhỏ,noun,1,2
WORD,3387,ざる,ざる,13,colander/sieve,rổ,noun,1,
WORD,3388,へら,へら,14,spatula,xẻng/thìa dẹt,noun,,1
WORD,3389,ラップ,ラップ,11,plastic wrap,màng bọc thực phẩm,noun,1,
WORD,3390,冷凍庫,れいとうこ,9,freezer,tủ đông,noun,1,3
WORD,3391,おしぼり,おしぼり,9,wet towel,khăn ướt,noun,1,2
WORD,3392,トースター,トースター,13,toaster,máy nướng bánh mì,noun,,1
WORD,3393,腐ります,くさります,11,to rot,thối,verb5,1,4
WORD,3394,薄い,うすい,6,thin/light,mỏng/nhạt,i_adjective,1,2
WORD,3395,濃い,こい,5,thick/dark,đậm đặc/dày,i_adjective,1,1
WORD,3396,そば,そば,10,soba noodles,mì soba,noun,,1
WORD,3397,食券,しょっけん,11,meal ticket,vé ăn,noun,1,
WORD,3398,麦茶,むぎちゃ,11,barley tea,trà lúa mạch,noun,1,2
WORD,3399,炭酸,たんさん,10,carbonated,có ga,noun,1,
WORD,3400,お湯,おゆ,9,hot water,nước nóng,noun,1,
WORD,3401,原付,げんつき,12,moped,xe máy điện,noun,1,
WORD,3402,トランク,トランク,10,trunk (car),cốp xe,noun,1,2
WORD,3403,ワイパー,ワイパー,13,wiper,cần gạt nước,noun,,1
WORD,3404,シートベルト,シートベルト,8,seat belt,dây an toàn,noun,1,4
WORD,3405,クラクション,クラクション,11,horn,còi xe,noun,1,2
WORD,3406,踏切,ふみきり,9,railroad crossing,chỗ chắn tàu,noun,1,
WORD,3407,路肩,ろかた,15,roadside,lề đường,noun,1,
WORD,3408,ウィンカー,ウィンカー,12,turn signal,đèn xi nhan,noun,1,
WORD,3409,有料道路,ゆうりょうどうろ,15,toll road,đường có thu phí,noun,1,5
WORD,3410,トンネル,トンネル,11,tunnel,đường hầm,noun,1,
WORD,3411,ガードレール,ガードレール,13,guardrail,lan can đường,noun,1,
WORD,3412,一時停止,いちじていし,13,temporary stop,tạm dừng,noun,1,2
WORD,3413,通行止め,つうこうどめ,14,road closed,cấm đường,noun,1,
WORD,3414,駐車禁止,ちゅうしゃきんし,13,no parking,cấm đỗ xe,noun,1,
WORD,3415,歩行者,ほこうしゃ,9,pedestrian,người đi bộ,noun,1,2
WORD,3416,飲酒運転,いんしゅうんてん,14,drunk driving,lái xe khi say rượu,noun,1,4
WORD,3417,給油,きゅうゆ,13,refueling,đổ xăng,noun,1,
WORD,3418,満タン,まんタン,12,full tank,đầy bình,noun,1,
WORD,3419,整備,せいび,12,maintenance,bảo dưỡng,noun,,1
WORD,3420,点検,てんけん,9,inspection,kiểm tra,noun,1,
WORD,3421,車検,しゃけん,15,car inspection,kiểm tra xe,noun,1,
WORD,3422,教習所,きょうしゅうじょ,14,driving school,trường dạy lái xe,noun,1,
WORD,3423,教官,きょうかん,15,instructor,giáo viên hướng dẫn,noun,1,
WORD,3424,発進します,はっしんします,13,to start (a vehicle),khởi hành,verb_sa,1,6
